,HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
555,NO,1,NO,NO,NO,1,0,0,3,415932,https://www.24sata.hr/news/maras-milanovic-ima-svoj-stav-ali-predsjednik-bi-morao-glasati-694649,"Maras: Milanović ima svoj stav, ali predsjednik bi morao glasati",2020-05-22
556,1,NO,0,NO,1,1,0,0,4,462417,https://www.24sata.hr/news/prvi-im-je-put-raspudic-drele-pervan-i-nogalo-love-glasove-694611,"Prvi im je put: Raspudić, Drele, Pervan i Nogalo love glasove...",2020-05-22
557,-1,NO,1,NO,NO,0,0,0,3,7893240,https://www.vecernji.hr/vijesti/most-nastavlja-s-dovodenjem-pojacanja-prikljucio-im-se-covjek-koji-je-u-imotskom-srusio-hdz-1404137,Most predstavio pojačanje: Priključio im se čovjek koji je u Imotskoj krajini srušio HDZ,2020-05-21
558,-1,NO,NO,NO,1,1,0,0,5,7529439,https://www.vecernji.hr/vijesti/penava-price-da-sam-ljut-jer-necu-biti-na-listi-ne-stoje-hdz-je-shvatio-da-nesto-gubi-1404063,"Penava: Priče da sam ljutit jer neću biti na listi ne stoje, HDZ je shvatio da nešto gubi",2020-05-21
559,1,-1,NO,NO,NO,1,0,0,4,7259416,https://www.vecernji.hr/vijesti/broj-zupanija-ostaje-isti-podrska-prometu-turizmu-i-ugostiteljstvu-1404133,"Plenković o mogućim reformama: 'Broj županija ostaje isti, one su važne za HDZ'",2020-05-21
560,1,NO,NO,NO,NO,0,0,0,3,4457099,https://www.vecernji.hr/vijesti/politicki-rejting-tko-je-popularniji-plenkovic-milanovic-ili-jandrokovic-1404182,"Politički rejting: Tko je popularniji - Plenković, Milanović ili Jandroković?",2020-05-21
561,1,1,1,NO,1,1,0,0,4,7325126,https://www.vecernji.hr/vijesti/najvece-stranke-u-sabor-salju-nova-lica-tko-su-ljudi-koje-bismo-mogli-uskoro-gledati-u-parlamentu-1404189,Stranke u Sabor šalju nova lica: Tko su ljudi koje bismo uskoro mogli gledati u parlamentu,2020-05-21
562,1,0,NO,NO,NO,1,0,0,3,7529443,https://www.vecernji.hr/vijesti/bacic-da-sam-ja-penava-bio-bih-ponosan-na-to-sto-je-ostvarila-moja-stranka-i-vlada-1404143,"Bačić: 'Da sam ja Penava, bio bih ponosan na to što je ostvarila moja stranka i Vlada'",2020-05-21
563,0,0,NO,NO,NO,0,1,0,3,6421857,https://www.vecernji.hr/vijesti/gdje-su-i-sto-su-postigli-stranacki-disidenti-1403901,Gdje su i što su postigli stranački disidenti,2020-05-21
564,1,NO,NO,NO,NO,0,0,0,3,4443373,https://www.vecernji.hr/vijesti/jandrokovic-raznjezio-drustvene-mreze-objavio-fotografiju-s-maturalne-vecere-1404082,Jandroković raznježio društvene mreže: Objavio fotografije s maturalne večere,2020-05-21
565,NO,NO,1,NO,NO,1,0,0,4,7047645,https://www.vecernji.hr/vijesti/jos-jedan-mostovac-napusta-politiku-vracam-se-na-fakultet-1404013,Još jedan mostovac napušta politiku: Vraćam se na fakultet,2020-05-21
566,0,NO,0,NO,1,1,1,0,5,6176219,https://www.vecernji.hr/vijesti/kakvi-ce-to-izbori-biti-neizvjesniji-i-turbulentniji-nego-ikad-1403895,"Kakvi će to izbori biti, neizvjesniji i turbulentniji nego ikad",2020-05-21
567,NO,NO,NO,NO,NO,0,1,0,3,2101031,https://www.jutarnji.hr/kultura/knjizevnost/poznati-pisac-komentira-izlazak-cetvorice-kolega-iz-sarajevskog-pen-a-s-tim-centrom-u-bih-dogodilo-se-sto-i-sa-drustvom-raspada-se/10326802/,POZNATI PISAC KOMENTIRA IZLAZAK ČETVORICE KOLEGA IZ SARAJEVSKOG P.E.N.-a: 'S tim centrom u BiH dogodilo se što i sa društvom - raspada se',2020-05-21
568,1,NO,NO,NO,NO,1,0,0,3,1864678,https://www.jutarnji.hr/vijesti/hrvatska/tko-je-najpopularniji-od-trojice-predsjednika-nova-anketa-otkriva-sto-gradani-misle-o-plenkovicu-milanovicu-i-jandrokovicu-10330432,"TKO JE NAJPOPULARNIJI OD TROJICE PREDSJEDNIKA? Nova anketa otkriva što građani misle o Plenkoviću, Milanoviću i Jandrokoviću",2020-05-21
569,NO,1,NO,NO,NO,1,0,0,5,1864681,https://www.jutarnji.hr/vijesti/hrvatska/sest-kljucnih-tocaka-sdp-ove-koalicije-vratili-bi-porezni-uskok-pdv-na-turizam-spustili-na-10-posto-i-smanjili-broj-opcina-gradova-i-ministarstava-10326946,"ŠEST KLJUČNIH TOČAKA SDP-ove KOALICIJE Vratili bi porezni USKOK, PDV na turizam spustili na 10 posto i smanjili broj općina, gradova i ministarstava",2020-05-21
570,NO,-1,NO,NO,NO,1,0,0,4,7121435,https://www.vecernji.hr/vijesti/jos-jednom-cu-pitati-sdp-gdje-su-nestali-milijuni-iz-zupanije-1404110,"'Još jednom ću pitati SDP, gdje su nestali milijuni iz županije'",2020-05-21
571,1,NO,NO,NO,NO,1,0,1,5,4454964,https://www.vecernji.hr/vijesti/bajs-na-presici-kazao-da-je-hrebaka-opalilo-sunce-pa-seficu-financija-pitao-planira-li-se-ubiti-1404196,Bajs kazao da je Hrebaka opalilo sunce pa suradnicu pitao planira li se ubiti,2020-05-21
572,1,NO,NO,NO,NO,1,0,0,3,2403687,https://www.index.hr/clanak.aspx?id=2184761,Zagrebački HDZ predlaže Davora Ivu Stiera za listu za sabor,2020-05-21
573,0,-1,NO,NO,NO,0,1,0,4,1808433,https://www.jutarnji.hr/vijesti/hrvatska/hrebak-kaze-da-se-nece-dati-uvuci-u-prljavu-kampanju-hsls-ne-pregovara-samo-s-hdz-om-ocigledno-sam-sdp-u-trn-u-oku-pa-me-se-toliko-spominje-10330345,HREBAK KAŽE DA SE NEĆE DATI UVUĆI U PRLJAVU KAMPANJU 'HSLS ne pregovara samo s HDZ-om. Očigledno sam SDP-u trn u oku pa me se toliko spominje...',2020-05-21
574,-1,NO,NO,NO,NO,1,0,0,5,1864877,https://www.jutarnji.hr/vijesti/hrvatska/koliko-je-hdz-izgubio-odlaskom-penave-vukovarski-gradonacelnik-pomeo-je-konkurenciju-na-lokalnim-izborima-ali-se-na-parlamentarnim-nije-proslavio-10326931,"KOLIKO JE HDZ IZGUBIO ODLASKOM PENAVE Vukovarski gradonačelnik pomeo je konkurenciju na lokalnim izborima, ali se na parlamentarnim nije proslavio...",2020-05-21
575,-1,NO,NO,NO,1,0,1,0,4,1864875,https://www.jutarnji.hr/vijesti/hrvatska/penava-otkrio-ambicije-uoci-izbora-zelim-u-sabor-a-koalicija-u-kojoj-bi-se-nalazio-pupovcev-sdss-nije-mi-prihvatljiva-10329124,"PENAVA OTKRIO AMBICIJE UOČI IZBORA 'Želim u Sabor, a koalicija u kojoj bi se nalazio Pupovčev SDSS nije mi prihvatljiva'",2020-05-21
576,1,0,NO,NO,NO,1,0,0,4,7568811,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-najavio-mjere-potpore-gospodarstvu-i-nakon-svibnja-ali-ne-za-sve-sektore-pomoci-cemo-onima-koji-ce-ocigledno-biti-u-tezim-okolnostima-10330144,"PLENKOVIĆ NAJAVIO MJERE POTPORE GOSPODARSTVU I NAKON SVIBNJA, ALI NE ZA SVE SEKTORE 'Pomoći ćemo onima koji će očigledno biti u težim okolnostima'",2020-05-21
577,0,-1,NO,NO,NO,0,1,1,4,2404360,https://www.index.hr/clanak.aspx?id=2184685,Bjelovarski SDP prozvao Hrebaka jer ide na izbore s HDZ-om,2020-05-21
578,-1,NO,NO,NO,1,1,0,0,4,2405399,https://www.index.hr/clanak.aspx?id=2184633,Penava: Ne želim u koaliciju u kojoj bi bio Pupovac,2020-05-21
579,1,-1,NO,NO,NO,1,0,0,5,2404931,https://www.index.hr/clanak.aspx?id=2184666,"Plenković o ""velikoj koaliciji"": U HDZ-u sve pršti od želje za koalicijom s SDP-om",2020-05-21
580,1,0,NO,NO,NO,1,0,0,4,4967169,https://www.index.hr/vijesti/clanak/plenkovic-broj-zupanija-ostaje-isti-moguca-reforma-opcina/2184696.aspx,"Plenković: Broj županija ostaje isti, moguća reforma općina",2020-05-21
581,1,-1,NO,NO,NO,1,1,0,4,6210838,https://www.index.hr/vijesti/clanak/bjelovarski-gradonacelnik-odgovorio-na-prozivke-sdpa/2184722.aspx,VIDEO Bjelovarski gradonačelnik odgovorio na prozivke SDP-a,2020-05-21
582,1,1,NO,NO,1,1,0,0,5,3482083,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/sto-se-nalazi-na-predizbornima-programima-stranaka---606322.html,Neke su im stvari zajedničke: Provjerili smo što će se nalaziti na predizbornima programima najvećih stranaka,2020-05-21
583,-1,NO,NO,NO,1,1,1,0,5,3644633,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/ivan-penava-izlazi-na-parlamentarne-izbore---606248.html,"Penava nositelj liste u 5. izbornoj jedinici: ""Nije mi prihvatljiva koalicija u kojoj bi bili SDSS i Milorad Pupovac""",2020-05-21
584,1,-1,NO,NO,NO,1,0,0,4,3408485,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/premijer-andrej-plenkovic-o-mogucoj-koaliciji-s-sdp-om---606280.html,"Plenković: ""Unutar HDZ-a sve pršti od želje za koalicijom s SDP-om nakon onih divnih i kulturnih izjava""",2020-05-21
585,-1,NO,NO,NO,NO,1,0,1,5,2403329,https://www.index.hr/clanak.aspx?id=2184763,Bajs: U HDZ-ovoj Virovitici izgubljeno 17 milijuna kuna a da nitko nije primijetio,2020-05-21
586,1,0,NO,NO,NO,1,0,0,3,2404555,https://www.index.hr/clanak.aspx?id=2184710,"Bačić o Penavi: Propustio je mandat u saboru, a sada ga želi s drugom strankom",2020-05-21
587,0,NO,NO,NO,NO,1,0,1,4,464321,https://www.24sata.hr/news/mikulic-predlozio-sam-sebe-na-listu-iako-ni-ne-moze-u-sabor-694532,Mikulić predložio sam sebe na listu iako ni ne može u Sabor,2020-05-21
588,NO,NO,-1,NO,NO,0,0,0,3,468553,https://www.24sata.hr/news/most-se-rusi-iz-stranke-izasli-milan-brigljevic-i-petar-cosic-694342,Most se ruši: Iz stranke izašli Milan Brigljević i Petar Ćosić,2020-05-21
589,1,NO,NO,NO,NO,1,0,1,4,458638,https://www.24sata.hr/news/najvise-podupiremo-milanovica-pa-plenkovica-jandrokovica-ne-694534,"Najviše podupiremo Milanovića pa Plenkovića, Jandrokovića ne",2020-05-21
590,NO,NO,-1,NO,NO,0,1,0,3,468453,https://www.24sata.hr/kolumne/sekta-je-bio-u-sektu-se-vraca-evo-kako-je-most-zatvorio-krug-694420,"Sekta je bio, u sektu se vraća. Evo kako je Most zatvorio krug",2020-05-21
591,-1,NO,NO,NO,1,0,1,0,5,3485862,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/doktorica-vesna-bosanac-o-odlasku-penave-iz-hdz-a-to-je-bilo-ishitreno-ovako-je-podijelio-ljude---606312.html,"Doktorica Vesna Bosanac o odlasku Penave iz HDZ-a: ""To je bilo ishitreno, ovako je podijelio ljude...""",2020-05-21
592,0,-1,0,NO,0,1,1,1,5,11144843,https://www.vecernji.hr/vijesti/uzarene-glave-i-svade-u-otvorenom-togonal-morao-smirivati-lovrica-i-grmoju-1403923,Užarene glave i svađe u Otvorenom: Togonal morao smirivati Lovrića i Grmoju,2020-05-20
593,-1,NO,NO,NO,1,0,1,0,6,6998851,https://www.vecernji.hr/vijesti/sukob-s-vrhom-hdz-a-penava-na-konferenciji-otkriva-svoje-planove-1403699,"VIDEO Penava: Napuštamo HDZ, vjerojatno ćemo se naći na listi s Domovinskim pokretom",2020-05-20
594,1,1,NO,NO,NO,1,1,0,3,5043710,https://www.vecernji.hr/vijesti/zestoki-zenski-duel-hdz-a-i-sdp-a-u-rtl-direktu-se-sucelile-glavak-i-holy-1403920,Žestoki ženski duel HDZ-a i SDP-a: U RTL Direktu se sučelile Sunčana Glavak i Mirela Holy,2020-05-20
595,0,1,NO,NO,-1,1,1,0,6,468419,https://www.24sata.hr/news/sreca-je-na-strani-opozicije-za-izbore-5-srpanj-je-berin-dan-694325,"'Sreća je na strani opozicije za izbore, 5. srpanj je Berin dan!'",2020-05-21
596,-1,1,NO,NO,NO,1,1,0,6,459113,https://www.24sata.hr/kolumne/hdz-je-imao-pobjedu-na-dlanu-sad-zbog-penave-krece-panika-694503,HDZ je imao pobjedu na dlanu. Sad zbog Penave kreće panika,2020-05-21
597,1,0,0,NO,0,1,0,0,5,7121432,https://www.vecernji.hr/vijesti/najnovije-istrazivanje-da-su-izbori-u-nedjelju-hdz-bi-izvukao-tijesnu-prednost-pred-sdp-om-1403883,Najnovije istraživanje: Da su izbori u nedjelju HDZ bi izvukao tijesnu prednost pred SDP-om,2020-05-20
598,0,NO,-1,NO,NO,0,0,0,3,6997057,https://www.vecernji.hr/vijesti/nastavlja-se-osipanje-mosta-odlazak-najavila-i-ivana-nincevic-lesandric-1403925,Nastavlja se osipanje Mosta: Odlazak najavila i Ivana Ninčević Lesandrić,2020-05-20
599,1,NO,NO,NO,NO,1,0,0,5,4456613,https://www.vecernji.hr/vijesti/penava-nakon-izlaska-iz-stranke-jedan-sam-od-rijetkih-hdz-ovaca-kojima-se-kolinda-javljala-na-telefon-1403891,"Penava: Škoro mora postaviti ultimatum vladi, a o premijeru nisam govorio loše",2020-05-20
600,1,NO,NO,NO,1,1,0,0,4,6354793,https://www.vecernji.hr/vijesti/plenkovici-koga-nema-bez-njega-se-moze-i-mora-zelim-penavi-svu-srecu-1403816,Plenković: Koga nema bez njega se može i mora. Želim Penavi svu sreću,2020-05-20
601,0,NO,NO,NO,NO,1,0,0,4,7873558,https://www.vecernji.hr/vijesti/tomo-medved-penava-nije-viteski-prihvatio-poraz-izgovorene-su-opasne-lazi-1403847,"Tomo Medved: 'Penava nije viteški prihvatio poraz, izgovorene su opasne laži'",2020-05-20
602,-1,0,NO,NO,1,1,0,0,6,7103526,https://www.vecernji.hr/vijesti/kako-ce-se-voditi-bitka-za-slavoniju-penava-ide-na-zdravka-marica-i-freda-matica-1403916,Kako će se voditi bitka za Slavoniju: Penava ide na Zdravka Marića i Freda Matića,2020-05-20
603,1,-1,NO,NO,NO,1,0,1,5,5013667,https://www.vecernji.hr/vijesti/hdz-stao-u-obranu-krsticevica-dodijeljen-mi-je-stan-po-ranije-formiranoj-cijeni-1403884,Krstičević: Dodijeljen mi je stan po ranije formiranoj cijeni,2020-05-20
604,NO,NO,NO,NO,1,1,0,0,3,7357903,https://www.vecernji.hr/vijesti/izbori-ce-se-odrzati-u-nedjelju-5-srpnja-1403764,Milanović odlučio: Izbori će se održati u nedjelju 5. srpnja,2020-05-20
605,NO,-1,NO,NO,NO,0,1,1,5,5361475,https://www.vecernji.hr/vijesti/miljavac-izvukli-su-krsticevicev-stan-a-ostale-generale-presutjeli-1403926,"Miljavac: Izvukli su Krstičevićev stan, a ostale generale prešutjeli",2020-05-20
606,NO,NO,1,NO,NO,1,1,0,5,5722059,https://www.vecernji.hr/vijesti/most-poceo-predstavljati-nova-pojacanja-pridruzila-im-se-marija-selak-raspudic-1403839,Most počeo predstavljati nova pojačanja: Pridružila im se Marija Selak Raspudić,2020-05-20
607,-1,1,NO,NO,NO,1,0,1,5,9275985,https://www.vecernji.hr/vijesti/bauk-i-vidovic-traze-ocitovanje-krsticevica-o-jeftinoj-kupnji-morh-ovih-stanova-1403809,Bauk i Vidović traže očitovanje Krstičevića o jeftinoj kupnji MORH-ovih stanova,2020-05-20
608,0,1,NO,NO,NO,1,0,0,4,7894044,https://www.vecernji.hr/vijesti/bernadric-poslao-poruku-europarlamentarci-trebaju-pomoci-stranci-no-to-je-individualna-odluka-1403715,"Bernardić: Europarlamentarci trebaju pomoći stranci, no to je individualna odluka",2020-05-20
609,0,1,NO,NO,NO,1,0,0,3,7259426,https://www.vecernji.hr/vijesti/bernardic-tandem-plenkovic-divjak-se-pogubio-premijer-se-skriva-iza-ministrice-1403849,"Bernardić: Tandem Plenković - Divjak se pogubio, premijer se skriva iza ministrice",2020-05-20
610,NO,NO,1,NO,1,0,1,0,5,5017001,https://www.vecernji.hr/vijesti/dobrovic-otkrio-da-je-vodio-pregovore-sa-suverenistima-javili-su-mi-se-preko-facebooka-1403911,Dobrović otkrio da je vodio pregovore sa Suverenistima: 'Javili su mi se preko Facebooka',2020-05-20
611,1,NO,NO,NO,NO,1,0,0,5,4457216,https://www.vecernji.hr/vijesti/dodik-ponovno-prijeti-raspadom-bih-najavio-jacanje-suradnje-s-covicem-1403857,"Dodik ponovno prijeti raspadom BiH, najavio jačanje suradnje s Čovićem",2020-05-20
612,1,-1,NO,NO,NO,0,0,1,5,1704877,https://www.jutarnji.hr/vijesti/hrvatska/sdp-pozvao-krsticevica-da-se-ocituje-o-kupnji-dva-stana-u-zagrebu-hdz-im-uzvratio-nastavljate-svoju-kampanju-obmanjivanja-gradana-10326772,"SDP POZVAO KRSTIČEVIĆA DA SE OČITUJE O KUPNJI DVA STANA U ZAGREBU, HDZ IM UZVRATIO 'Nastavljate svoju kampanju obmanjivanja građana'",2020-05-20
613,1,1,NO,NO,1,1,0,0,4,1862822,https://www.jutarnji.hr/vijesti/hrvatska/stigli-rezultati-novog-istrazivanja-sto-su-izbori-blize-neizvjesnost-je-sve-veca-hdz-ima-najvecu-podrsku-ali-sdp-smanjuje-zaostatak-10326826,"STIGLI REZULTATI NOVOG ISTRAŽIVANJA Što su izbori bliže, neizvjesnost je sve veća: HDZ ima najveću podršku, ali SDP smanjuje zaostatak",2020-05-20
614,1,-1,NO,NO,0,1,1,0,5,6148795,https://www.jutarnji.hr/vijesti/hrvatska/video-macan-relkovic-i-hodak-prognoziraju-rezultat-izbora-svi-se-slazu-da-je-hdz-u-prednosti-evo-kako-bi-mogli-proci-ostali-10324912,"VIDEO: MACAN, RELKOVIĆ I HODAK PROGNOZIRAJU REZULTAT IZBORA Svi se slažu da je HDZ u prednosti, evo kako bi mogli proći ostali",2020-05-20
615,1,NO,NO,NO,NO,1,0,0,5,10169520,https://www.jutarnji.hr/vijesti/hrvatska/zamjenik-predsjednika-hdz-a-u-vukovaru-komentirao-potez-ivana-penave-tomo-medved-to-nije-domoljublje-vec-kratkovidno-sebeljublje-10326421,"ZAMJENIK PREDSJEDNIKA HDZ-a U VUKOVARU KOMENTIRAO POTEZ IVANA PENAVE Tomo Medved: 'To nije domoljublje, već kratkovidno sebeljublje'",2020-05-20
616,0,-1,NO,NO,0,1,1,0,4,2101200,https://www.jutarnji.hr/vijesti/hrvatska/zestoka-prepucavanja-i-teske-optuzbe-u-otvorenom-vidovic-coricu-kod-vas-sakrivaju-vile-i-mercedese-a-vi-napadate-covjeka-koji-zivi-u-35-kvadrata/10327264/,"ŽESTOKA PREPUCAVANJA I TEŠKE OPTUŽBE U 'OTVORENOM' Vidović Ćoriću: 'Kod vas sakrivaju vile i Mercedese, a vi napadate čovjeka koji živi u 35 kvadrata'",2020-05-20
617,-1,NO,NO,NO,NO,1,1,0,6,10169519,https://www.jutarnji.hr/vijesti/hrvatska/penava-u-velikom-intervjuu-otkrio-sto-slijedi-nakon-odlaska-iz-hdz-a-skoro-mora-postaviti-ultimatum-inace-mi-u-novoj-vladi-necemo-participirati-10326952,"PENAVA U VELIKOM INTERVJUU OTKRIO ŠTO SLIJEDI NAKON ODLASKA IZ HDZ-a 'Škoro mora postaviti ultimatum, inače mi u novoj vladi nećemo participirati'",2020-05-20
618,-1,NO,NO,NO,NO,0,1,1,3,1866545,https://www.jutarnji.hr/naslovnica/pise-boris-vlasic-jednom-kad-zavrsi-politicka-karijera-steve-culeja-pamtit-cemo-ga-samo-kao-tipa-koji-prijeti-starijim-slabo-pokretnim-zenama-10323580,"PIŠE BORIS VLAŠIĆ Jednom kad završi politička karijera Steve Culeja, pamtit ćemo ga samo kao tipa koji prijeti starijim, slabo pokretnim ženama",2020-05-20
619,1,0,NO,NO,0,1,0,0,4,1864431,https://www.jutarnji.hr/vijesti/hrvatska/potpredsjednik-hdz-a-miroslav-skoro-nam-nece-biti-problem-10323283,POTPREDSJEDNIK HDZ-a 'Miroslav Škoro nam neće biti problem',2020-05-20
620,-1,NO,NO,NO,0,0,1,0,6,10169081,https://www.jutarnji.hr/vijesti/hrvatska/reakcije-na-odluku-vukovarskog-gradonacelnika-ocito-penava-meraci-ministarsku-fotelju-u-potencijalnoj-koaliciji-hdz-skoro-licemjer-10325206,REAKCIJE NA ODLUKU VUKOVARSKOG GRADONAČELNIKA 'Očito Penava merači ministarsku fotelju u potencijalnoj koaliciji HDZ-Škoro. Licemjer',2020-05-20
621,-1,1,NO,NO,NO,1,0,1,5,1693998,https://www.jutarnji.hr/vijesti/hrvatska/sdp-od-bivseg-ministra-krsticevica-trazi-ocitovanje-sve-u-vezi-s-kupnjom-stana-je-zakonski-ali-je-pitanje-je-li-moralno-10325914,"SDP OD BIVŠEG MINISTRA KRSTIČEVIĆA TRAŽI OČITOVANJE 'Sve u vezi s kupnjom stana je zakonski, ali je pitanje je li moralno...'",2020-05-20
622,NO,NO,1,NO,NO,1,0,0,5,1860412,https://www.jutarnji.hr/vijesti/hrvatska/hrvatska-filozofkinja-izlazi-na-izbore-na-listi-mosta-hoce-li-isto-napraviti-i-njezin-suprugpostoji-mogucnost-da-nosi-jednu-od-zagrebackih-lista-10327048,"HRVATSKA FILOZOFKINJA IZLAZI NA IZBORE NA LISTI MOSTA, HOĆE LI ISTO NAPRAVITI I NJEZIN SUPRUG? Postoji mogućnost da nosi jednu od zagrebačkih lista",2020-05-20
623,-1,NO,NO,NO,NO,0,0,1,5,10169435,https://www.jutarnji.hr/vijesti/hrvatska/oglasio-se-hdz-nakon-penavinog-istupa-raspustili-gradsku-organizaciju-stranke-imenovali-povjerenika-10325404,"OGLASIO SE HDZ NAKON PENAVINOG ISTUPA Raspustili gradsku organizaciju stranke, imenovali povjerenika",2020-05-20
624,-1,NO,-1,NO,0,0,0,0,5,2101201,https://www.jutarnji.hr/vijesti/hrvatska/osipanje-mosta-se-nastavlja-nincevic-lesandric-povlaci-se-iz-politike-a-jos-jedan-vazan-clan-je-podnio-ostavku-katastrofalno-vodite-stranku-10327291,"OSIPANJE MOSTA SE NASTAVLJA Ninčević-Lesandrić povlači se iz politike, a još jedan važan član je podnio ostavku: 'Katastrofalno vodite stranku'",2020-05-20
625,-1,NO,NO,NO,1,0,1,1,6,2101285,https://www.jutarnji.hr/vijesti/hrvatska/penava-i-svi-vijecnici-hdz-a-u-vukovaru-napustili-stranku-osnovat-cemo-neovisnu-stranku-a-na-izbornoj-listi-cemo-vjerojatno-biti-sa-skorom/10324567/,"PENAVA I SVI VIJEĆNICI HDZ-a U VUKOVARU NAPUSTILI STRANKU! 'Osnovat ćemo neovisnu stranku, a na izbornoj listi ćemo vjerojatno biti sa Škorom'",2020-05-20
626,-1,NO,NO,NO,NO,0,1,0,5,2101233,https://www.jutarnji.hr/vijesti/hrvatska/penava-i-svi-vijecnici-hdz-a-u-vukovaru-napustili-stranku-zasto-je-to-tako-to-je-pitanje-za-ljude-na-visim-instancama-u-stranci/10324567/,"PENAVA I SVI VIJEĆNICI HDZ-a U VUKOVARU NAPUSTILI STRANKU! 'Zašto je to tako, to je pitanje za ljude na višim instancama u stranci'",2020-05-20
627,-1,NO,NO,NO,NO,0,0,0,3,2405276,https://www.index.hr/clanak.aspx?id=2184284,"Zadarski doktor koji izlazi iz HSLS-a: Da sam išao za foteljom, učlanio bih se u HDZ",2020-05-20
628,-1,1,NO,NO,NO,1,0,0,6,1867994,https://www.jutarnji.hr/globus/hdz-ov-crni-labud-mogao-bi-se-opet-ukazati-rajko-ostojic-u-velikom-razgovoru-za-globus-o-sansama-sdp-ove-koalicije-izbornim-listama-i-korona-krizi-10327039,"'HDZ-ov CRNI LABUD MOGAO BI SE OPET UKAZATI' Rajko Ostojić u velikom razgovoru za Globus o šansama SDP-ove koalicije, izbornim listama i korona krizi",2020-05-20
629,NO,1,NO,NO,NO,1,0,0,5,1859996,https://www.jutarnji.hr/vijesti/hrvatska/ljudi-ovdje-nisu-zasluzili-zivjeti-u-siromastvu-bernardic-u-vukovaru-najavio-desetogodisnju-revitalizaciju-slavonije-nakon-pobjede-na-izborima-10325791,'LJUDI OVDJE NISU ZASLUŽILI ŽIVJETI U SIROMAŠTVU' Bernardić u Vukovaru najavio desetogodišnju revitalizaciju Slavonije nakon pobjede na izborima,2020-05-20
630,0,NO,NO,NO,1,0,1,0,5,10169434,https://www.jutarnji.hr/vijesti/hrvatska/andrej-plenkovic-penavi-zelim-svu-srecu-njegov-odlazak-iz-stranke-nece-nam-nastetiti-koga-nema-bez-njega-se-moze-i-mora-10326097,"ANDREJ PLENKOVIĆ 'Penavi želim svu sreću. Njegov odlazak iz stranke neće nam naštetiti. Koga nema, bez njega se može i mora'",2020-05-20
631,1,NO,NO,NO,NO,1,0,0,4,120645,https://www.jutarnji.hr/vijesti/svijet/hdz-ova-eurozastupnica-trazi-reakciju-europske-komisije-zbog-prijetnji-puljicu-ugrozene-su-njegove-vjerske-slobode-i-prava-na-kulturu-sjecanja-10323796,HDZ-OVA EUROZASTUPNICA TRAŽI REAKCIJU EUROPSKE KOMISIJE ZBOG PRIJETNJI PULJIĆU 'Ugrožene su njegove vjerske slobode i prava na kulturu sjećanja',2020-05-20
632,-1,NO,NO,NO,1,0,1,0,6,2405234,https://www.index.hr/clanak.aspx?id=2184285,"Penava danas napušta HDZ, s njim odlaze i neki istaknuti HDZ-ovci iz Vukovara?",2020-05-20
633,-1,NO,NO,NO,1,0,1,0,6,2403835,https://www.index.hr/clanak.aspx?id=2184326,"Penava i vukovarski HDZ-ovci izašli iz stranke, Penava na presici zaprijetio",2020-05-20
634,-1,NO,NO,NO,NO,0,1,0,5,2405093,https://www.index.hr/clanak.aspx?id=2184369,"Penava napustio HDZ. Glavašević: On je licemjer, i to ne osobito bistar",2020-05-20
635,-1,NO,NO,NO,NO,1,1,0,5,2330841,https://www.index.hr/clanak.aspx?id=2184493,Penava: Škoro mora postaviti ultimatum vladi inače nećemo sudjelovati u njoj,2020-05-20
636,0,-1,NO,NO,0,1,0,0,3,2405131,https://www.index.hr/clanak.aspx?id=2184403,"Plenković o Penavi: Koga nema, bez njega se može. Ne plačem ni za kim",2020-05-20
637,-1,0,NO,NO,NO,0,0,1,5,2405111,https://www.index.hr/clanak.aspx?id=2184399,Index otkrio da je Krstičević jeftino kupio stanove. SDP: Neka se očituje o tome,2020-05-20
638,0,NO,0,NO,NO,0,0,0,2,2404809,https://www.index.hr/clanak.aspx?id=2184534,Ivana Ninčević-Lesandrić povlači se iz politike,2020-05-20
639,-1,NO,NO,NO,NO,0,0,0,3,2405181,https://www.index.hr/clanak.aspx?id=2184443,Medved komentirao izlazak Penave i vijećnika iz HDZ-a,2020-05-20
640,NO,NO,1,NO,0,1,0,0,4,2405152,https://www.index.hr/clanak.aspx?id=2184437,"Most dobio pojačanje, Marija Selak Raspudić izlazi s njima na izbore",2020-05-20
641,1,0,0,NO,0,1,0,0,3,2399902,https://www.index.hr/clanak.aspx?id=2184491,"Nova anketa: HDZ i SDP na razlici od jedan posto, evo kako stoji Škoro",2020-05-20
642,-1,1,NO,NO,NO,1,0,0,4,2403257,https://www.index.hr/clanak.aspx?id=2184451,Bernardić o povratku učenika u škole: Tandem Plenković - Divjak se pogubio,2020-05-20
643,NO,1,NO,NO,NO,1,0,0,5,2405397,https://www.index.hr/clanak.aspx?id=2184394,"Bernardić: Izbori su naši, a nakon toga revitaliziramo Slavoniju i Baranju",2020-05-20
644,0,-1,0,NO,0,1,1,1,5,2404781,https://www.index.hr/clanak.aspx?id=2184521,"Burna rasprava u Otvorenom, Togonal morao smirivati Lovrića i Grmoju",2020-05-20
