"",HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
2274,NO,NO,NO,NO,NO,0,0,1,3,11068585,https://www.24sata.hr/news/arsen-bauk-trazio-da-se-ukine-povlastica-hdz-nije-dao-833859,"Arsen Bauk tražio da se ukine povlastica, HDZ nije dao...",2022-05-06
2275,1,NO,NO,NO,NO,1,0,0,3,11068609,https://www.24sata.hr/news/bozinovic-vlada-i-premijer-ce-prouciti-milanovicev-poziv-za-sazivanje-sjednice-vijeca-833871,Božinović: Vlada i premijer će proučiti Milanovićev poziv za sazivanje sjednice Vijeća,2022-05-06
2276,-1,1,NO,NO,NO,0,1,0,6,11228423,https://www.24sata.hr/news/sabor-o-oporbenim-zahtjevima-za-raspustanjem-raspisivanje-novih-izbora-je-jedino-rjesenje-833743,"Grbin: 'Kad misliš da ne može gore, umjesto Horvata dođe Paladina. Ova Vlada mora otići'",2022-05-06
2277,-1,NO,NO,NO,NO,1,0,0,5,11069255,https://www.24sata.hr/news/milanovicevo-ponasanje-steti-odnosima-hrvata-i-bosnjaka-833671,Milanovićevo ponašanje šteti odnosima Hrvata i Bošnjaka,2022-05-05
2278,0,NO,NO,NO,NO,1,1,0,5,11229153,https://www.24sata.hr/news/uskoro-uzivo-milanovic-u-puli-833552,"Milanović: Ursula von der Leyen dolazi u Mostar, zašto? Smijati se ljudima. Premijera nije briga",2022-05-05
2279,NO,1,NO,NO,NO,1,0,0,7,11069251,https://www.24sata.hr/news/oporbene-zastupnice-o-slucaju-trudnice-mirele-pobacaj-mora-biti-omogucen-u-svim-bolnicama-833635,Oporbene zastupnice o slučaju trudnice Mirele: Pobačaj mora biti omogućen u svim bolnicama,2022-05-05
2280,1,0,0,NO,NO,1,0,0,5,11069235,https://www.24sata.hr/news/pavic-hdz-podrska-i-suglasje-mosta-i-sdp-a-s-predsjednikom-milanovicem-je-nevjerojatno-833668,Pavić (HDZ): Podrška i suglasje Mosta i SDP-a s predsjednikom Milanovićem je nevjerojatno,2022-05-05
2281,NO,0,NO,NO,1,1,0,0,5,11068597,https://www.24sata.hr/news/nad-sudbinom-djeteta-iz-nove-gradiske-se-zgrazamo-a-kad-se-isto-desi-nerodenom-nista-833823,"'Nad sudbinom djeteta iz Nove Gradiške se zgražamo, a kad se isto desi nerođenom ništa'",2022-05-06
2282,-1,NO,NO,NO,NO,0,1,0,5,10594744,https://www.24sata.hr/news/milanovic-o-medvedevu-ja-ga-ne-znam-nisam-na-strani-rusije-i-necu-stajati-izmedu-ludaka-833105,Mama me molila da ne gazim Njonju. Udbašenković je prvi počeo. Imamo izdajničku vladu,2022-05-03
2284,0,NO,1,NO,NO,1,1,1,5,11069941,https://www.24sata.hr/news/gimnazijsko-obrazovanje-ostaje-samo-za-odredenu-elitu-833291,Gimnazijsko obrazovanje ostaje samo za određenu elitu?,2022-05-04
2285,NO,1,NO,NO,NO,0,1,0,3,11068859,https://www.24sata.hr/news/obiljezena-42-godisnjica-smrti-josipa-broza-tita-u-kumrovcu-ostavio-nam-je-slobodnu-drzavu-833417,Obilježena 42. godišnjica smrti Josipa Broza Tita u Kumrovcu: Ostavio nam je slobodnu državu,2022-05-04
2286,-1,NO,-1,NO,NO,1,0,0,5,11228732,https://www.24sata.hr/news/vladajuci-su-odbili-prijedlog-oporbe-da-na-odbor-za-graditeljstvo-dode-paladina-833328,Vladajući su odbili prijedlog oporbe da na Odbor za graditeljstvo dođe Paladina,2022-05-04
2287,1,NO,NO,NO,NO,1,0,0,3,10640411,https://www.24sata.hr/news/piletic-o-tome-zasto-je-prihvatio-poziciju-tko-sam-ja-da-kazem-ne-za-sad-ne-selim-u-zagreb-832736,Piletić o tome zašto je prihvatio poziciju: 'Tko sam ja da kažem ne? Za sad ne selim u Zagreb',2022-05-01
2288,-1,NO,NO,NO,NO,0,1,0,5,11069827,https://www.24sata.hr/news/predsjednik-milanovic-nismo-u-normalnoj-situaciji-hrvatska-i-europa-su-na-raskrizju-832728,"Predsjednik Milanović: 'Nismo u normalnoj situaciji, Hrvatska i Europa su na raskrižju'",2022-05-01
2289,1,NO,NO,NO,NO,1,0,0,4,11068759,https://www.24sata.hr/news/jandrokovic-milanovic-zeli-napakostiti-plenkovicu-i-vladi-832954,Jandroković: 'Milanović želi napakostiti Plenkoviću i Vladi',2022-05-02
2290,-1,NO,NO,NO,NO,1,0,0,5,11068754,https://www.24sata.hr/news/nino-raspudic-stari-izborni-zakon-u-bih-golemi-poraz-hrvatske-vanjske-politike-832961,Nino Raspudić: 'Stari izborni zakon u BiH golemi poraz hrvatske vanjske politike',2022-05-02
2291,1,NO,NO,NO,NO,1,0,0,4,11068733,https://www.24sata.hr/news/plenkovic-o-milanovicu-on-je-patoloski-lazov-vec-mjesecima-zastupa-proruske-stavove-832960,Plenković o Milanoviću: On je patološki lažov. Već mjesecima zastupa proruske stavove,2022-05-02
2292,1,NO,NO,NO,NO,1,0,0,3,10264456,https://www.24sata.hr/news/umirovljenica-prisla-plenkovicu-najbolji-ste-premijer-bolji-od-milanovica-on-nek-se-sakrije-832502,"Umirovljenica prišla Plenkoviću: 'Najbolji ste premijer, bolji od Milanovića, on nek' se sakrije'",2022-04-29
2293,-1,-1,NO,NO,1,1,1,0,6,11062788,https://www.24sata.hr/news/vecina-koju-cine-plenkovic-simpraga-i-sdp-ov-hns-odvlaci-nas-u-anacionalnom-smjeru-832585,"'Većina koju čine Plenković, Šimpraga i SDP-ov HNS odvlači nas u anacionalnom smjeru'",2022-04-30
2294,NO,NO,NO,NO,NO,0,0,1,3,11222743,https://www.24sata.hr/news/obnova-kabineta-je-smijurija-kako-je-plenkiju-to-uspjelo-832084,Obnova kabineta je smijurija. Kako je Plenkiju to uspjelo?,2022-04-30
2295,-1,NO,NO,NO,NO,0,1,0,5,11069828,https://www.24sata.hr/news/milanovic-ma-fucka-mi-se-sto-plenkovic-bjezi-od-mene-ali-to-izgleda-jadno-bjezao-je-i-lani-832710,"Milanović napao Plenkovića: Nisam mu ja mater! Fućka mi se što bježi od mene, ali jadno je",2022-05-01
2296,1,0,NO,NO,NO,1,0,0,3,10423627,https://www.24sata.hr/news/nakon-dvije-godine-pauze-splicani-docekali-veliko-prvosvibanjsko-druzenje-832733,Nakon dvije godine pauze Splićani dočekali veliko Prvosvibanjsko druženje,2022-05-01
2297,1,0,-1,NO,NO,1,0,0,3,11222959,https://www.24sata.hr/news/zekanovic-uzvratio-milanovicu-nisam-ti-ja-banozic-grmoja-ovo-je-dekriminalizacija-vlade-832035,Zekanović uzvratio Milanoviću: 'Nisam ti ja Banožić!'. Grmoja: 'Ovo je dekriminalizacija Vlade',2022-04-28
2298,-1,NO,-1,NO,NO,1,1,0,5,11223949,https://www.24sata.hr/news/oporba-vec-sad-moze-skupljati-potpise-za-opoziv-paladina-a-tek-je-nedavno-postao-ministar-832389,"'Oporba već sad može skupljati potpise za opoziv Paladina, a tek je nedavno postao ministar'",2022-04-29
2299,NO,1,NO,NO,NO,0,1,0,3,10310211,https://www.24sata.hr/news/intimna-ispovijest-o-zadnjim-danima-zivota-ivice-racana-832426,Intimna ispovijest o zadnjim danima života Ivice Račana,2022-04-29
2300,1,-1,NO,NO,1,1,1,0,5,11223952,https://www.24sata.hr/news/sabor-zastupnici-ce-glasati-o-potvrdi-novih-clanova-vlade-832321,"Izglasani novi članovi Vlade: 'USKOK vam smjenjuje ministre, ovo je šminkanje mrtvaca'",2022-04-29
2301,NO,1,NO,NO,NO,0,1,0,3,10310212,https://www.24sata.hr/news/milanovic-na-komemoraciji-za-racana-bio-je-dobar-covjek-nije-imao-ni-straha-ni-panike-832367,"Milanović na komemoraciji za Račana: Bio je dobar čovjek, nije imao ni straha ni panike...",2022-04-29
2302,0,NO,NO,NO,NO,0,0,1,3,11222946,https://www.24sata.hr/news/milanovic-sluzi-hdz-u-da-zbija-redove-i-kamuflira-promasaje-832029,Milanović služi HDZ-u da zbija redove i kamuflira promašaje,2022-04-28
2303,0,NO,NO,NO,NO,1,0,0,5,10304514,https://www.24sata.hr/news/nije-bitno-tko-iz-vlade-odlazi-ni-tko-u-vladu-dolazi-ove-vlade-naprosto-vise-ne-bi-smjelo-biti-832137,"Nije bitno tko iz Vlade odlazi, ni tko u Vladu dolazi. Ove Vlade naprosto više ne bi smjelo biti",2022-04-28
2304,1,NO,NO,NO,NO,1,0,0,4,11063113,https://www.24sata.hr/news/protokoli-su-bili-podeseni-tako-da-se-ne-susretnu-a-onda-je-milanovic-promijenio-planove-832213,"Plenković na Klisu: Mi smo se najavili, nemam pojma zašto je Milanović mijenjao planove",2022-04-28
2305,1,NO,NO,NO,NO,1,0,0,4,10640407,https://www.24sata.hr/news/marin-piletic-pred-saborskim-odborima-na-saslusanju-832058,Plenković o Marinu Piletiću: 'Ako se borio za pozicije HDZ-a to mu je najbolja kvalifikacija',2022-04-28
2306,-1,NO,NO,NO,NO,0,0,1,3,11063128,https://www.24sata.hr/news/pratite-uzivo-milanovic-na-klisu-832239,"VIDEO Milanović je došao na Klis, Plenković ga nije pozdravio",2022-04-28
2307,1,-1,NO,NO,0,1,1,0,4,10640415,https://www.24sata.hr/news/u-vladu-ulaze-simpraga-piletic-i-filipovic-no-prije-toga-ceka-ih-saslusanje-pred-odborima-832053,"Cirkus na saslušanju Šimprage, Grbin poručio Vidović - Krišto: Sramite se, kolegice, sramite!",2022-04-28
2308,-1,NO,NO,NO,NO,1,0,0,3,11222882,https://www.24sata.hr/news/da-onaj-amerikanac-nije-stisnuo-dugme-na-semaforu-filipovic-vjerojatno-ne-bi-postao-ministar-832118,"Da onaj Amerikanac nije stisnuo dugme na semaforu, Filipović vjerojatno ne bi postao ministar",2022-04-28
2309,1,0,0,0,0,1,0,0,3,11222957,https://www.24sata.hr/news/zastupnici-resetaju-novog-ministra-filipovica-na-odboru-832063,Filipović: Nije točno da nemam iskustva u energetici. Bio sam pet mjeseci u Ini i stekao uvid,2022-04-28
2310,0,-1,-1,1,NO,1,1,0,5,11063075,https://www.24sata.hr/news/hasanbegovic-za-hribara-su-se-udruzili-hdz-sdp-i-mozemo-nije-dokazao-da-zna-strani-jezik-832170,"Hasanbegović: 'Za Hribara su se udružili HDZ, SDP i Možemo!, nije dokazao da zna strani jezik'",2022-04-28
2311,NO,NO,0,0,NO,1,0,1,4,11222911,https://www.24sata.hr/news/nije-ni-pocelo-most-zatrazio-pauzu-na-skupstini-zbog-uznemirujucih-informacija-832088,Mario Župan: 'Voditelj Čistoće ima 26.000 kuna plaću bruto i 4.500 kuna za stanarinu',2022-04-28
2312,NO,1,NO,NO,NO,0,0,0,3,11063878,https://www.24sata.hr/news/pozirala-s-pristupnicom-alka-vuica-opet-ulazi-u-politiku-832005,Pozirala s pristupnicom: Alka Vuica opet ulazi u politiku,2022-04-27
2313,1,0,NO,NO,NO,1,0,0,4,11211957,https://www.24sata.hr/news/zaostravanje-u-borbi-za-split-kerum-uvjeren-da-ce-u-drugi-krug-i-da-ce-desni-biti-za-njega-831706,Zaoštravanje u borbi za Split: Kerum uvjeren da će u drugi krug i da će 'desni biti za njega',2022-04-27
2314,-1,-1,0,0,0,0,1,1,4,11063943,https://www.24sata.hr/news/zekanovic-mahao-vrecicom-s-bijelim-prahom-u-saboru-ovo-sam-pronasao-na-pantovcaku-831820,Zekanović mahao vrećicom s bijelim prahom u Saboru: 'Ovo sam pronašao na Pantovčaku',2022-04-27
2315,1,NO,NO,NO,NO,1,0,0,4,10304511,https://www.24sata.hr/news/coric-ide-u-hnb-ostavljam-ekipu-plenkovic-aladrovicu-i-milosevicu-su-vrata-otvorena-831994,Ćorić ide u HNB: Ostavljam ekipu... Plenković: Aladroviću i Miloševiću su vrata otvorena,2022-04-27
2316,0,1,NO,NO,1,1,0,0,5,10443707,https://www.24sata.hr/news/prvo-dijete-je-krasno-drugo-je-dobro-za-roditelje-je-svako-cudo-ali-trece-dijete-je-kljucno-832243,"'Prvo dijete je krasno, drugo je dobro, za roditelje je svako čudo. Ali treće dijete je ključno'",2022-04-28
2317,0,NO,NO,NO,NO,1,0,1,4,11063894,https://www.24sata.hr/news/milanovic-ako-zekanovic-nije-imao-kokain-sa-sobom-treba-ga-u-ludnicu-zasto-nije-priveden-831997,"Milanović: Ako Zekanović nije imao kokain sa sobom, treba ga u ludnicu. Zašto nije priveden?",2022-04-27
2318,0,NO,NO,NO,NO,1,0,0,3,11063785,https://www.24sata.hr/news/oleg-butkovic-novi-ministri-imaju-dobre-zivotopise-i-dugo-su-u-politici-zalede-nije-bitno-832012,"Oleg Butković: 'Novi ministri imaju dobre životopise i dugo su u politici, zaleđe nije bitno'",2022-04-27
2319,0,-1,NO,NO,NO,1,0,0,4,10304517,https://www.24sata.hr/news/pavlicek-sdss-ova-simpraga-nije-osudila-incidente-u-kninu-831900,Pavliček: SDSS-ova Šimpraga nije osudila incidente u Kninu,2022-04-27
2320,NO,NO,NO,NO,1,1,0,0,6,11223689,https://www.24sata.hr/news/penava-vladi-hitno-zamrznite-cijene-i-spasite-standard-hrvata-831898,Penava Vladi: Hitno zamrznite cijene i spasite standard Hrvata,2022-04-27
2321,1,NO,NO,NO,NO,1,0,0,3,10640416,https://www.24sata.hr/news/sastaje-se-vladajuca-koalicija-u-vladi-i-vjerojatni-novi-ministri-831943,"Plenković potvrdio: 'Filipović, Piletić i Šimpraga su ministri'",2022-04-27
2322,-1,NO,NO,NO,NO,0,0,0,3,11223648,https://www.24sata.hr/news/bjelovarski-zupan-nece-na-dan-opcine-rovisce-zbog-milanovica-svi-bi-se-trebali-distancirati-831755,Bjelovarski župan bojkotira dan općine Rovišće zbog Milanovića: 'Svi bi se trebali distancirati',2022-04-27
2323,-1,1,NO,NO,NO,1,0,0,4,10639402,https://www.24sata.hr/news/grbin-za-vanjskopoliticke-posljedice-okrivio-plenkovica-ne-komunicira-s-milanovicem-831903,Grbin za vanjskopolitičke posljedice okrivio Plenkovića: 'Ne komunicira s Milanovićem',2022-04-27
2324,-1,NO,NO,NO,NO,1,0,0,4,11223690,https://www.24sata.hr/news/herman-prgomet-nije-dobio-priliku-biti-na-listi-za-nagradu-grada-zagreba-jer-je-hdz-ovac-831907,Herman: Prgomet nije dobio priliku biti na listi za Nagradu Grada Zagreba jer je HDZ-ovac,2022-04-27
2325,NO,1,NO,NO,NO,1,0,0,3,10443719,https://www.24sata.hr/news/klisovic-potreban-rebalans-moramo-naci-novac-do-odluke-suda-za-mjeru-roditelj-odgojitelj-831897,"Klisović: Potreban rebalans, moramo naći novac do odluke suda za mjeru roditelj odgojitelj",2022-04-27
2326,-1,NO,NO,NO,NO,0,0,1,3,11223674,https://www.24sata.hr/news/milanovic-je-u-bjelovaru-odao-pocast-poginulim-braniteljima-831859,Milanović je u Bjelovaru odao počast poginulim braniteljima,2022-04-27
2327,-1,-1,NO,NO,NO,1,0,0,5,11064252,https://www.24sata.hr/news/puljak-vjerujem-u-pobjedu-a-ovi-izbori-su-referendum-o-redu-ili-o-buducnosti-i-proslosti-831687,"Puljak: 'Vjerujem u pobjedu, a ovi izbori su referendum o redu ili o budućnosti i prošlosti'",2022-04-26
2328,1,NO,NO,NO,NO,0,1,0,4,11224108,https://www.24sata.hr/news/rojs-perkovic-je-1994-godine-sprijecio-atentat-na-tudmana-trebao-ga-je-ubiti-general-hv-a-831613,"Rojs: 'Perković je 1994. godine spriječio atentat na Tuđmana, trebao ga je ubiti general HV-a'",2022-04-26
2329,1,NO,NO,NO,NO,1,0,0,3,11064225,https://www.24sata.hr/news/tko-je-novi-ministar-rada-vodio-je-novsku-gradani-ga-hvale-a-u-saboru-zazivao-svetog-josipa-831758,"Tko je novi ministar rada? Vodio je Novsku, građani ga hvale, a u Saboru zazivao Svetog Josipa",2022-04-26
2330,-1,NO,1,NO,NO,1,0,0,5,11063829,https://www.24sata.hr/news/obnova-na-banovini-u-punom-zamahu-ali-na-hdz-nacin-831893,"'Obnova na Banovini u punom zamahu, ali na HDZ način'",2022-04-27
2331,-1,NO,NO,NO,NO,1,0,0,4,11223663,https://www.24sata.hr/news/bencic-o-milanovicu-ne-mogu-medunarodni-odnosi-biti-zrtva-razotkrivanja-poli-831899,Benčić o Milanoviću: Ne mogu međunarodni odnosi biti žrtva razotkrivanja politike HDZ-a,2022-04-27
2332,-1,NO,NO,NO,NO,0,1,1,5,11224067,https://www.24sata.hr/news/hdz-uzvraca-milanovicu-on-je-udbaski-poslusnik-i-jedina-pudlica-u-svojoj-otuznoj-prici-831652,HDZ uzvraća Milanoviću: On je udbaški poslušnik i jedina pudlica u svojoj otužnoj priči,2022-04-26
2333,NO,NO,NO,NO,NO,0,0,1,3,11064224,https://www.24sata.hr/news/izbori-u-sloveniji-i-francuskoj-pokazuju-nesto-sto-bi-moglo-duboko-zabrinuti-i-hdz-i-sdp-831439,Izbori u Sloveniji i Francuskoj pokazuju nešto što bi moglo duboko zabrinuti i HDZ i SDP,2022-04-26
2334,-1,NO,NO,NO,NO,1,0,0,3,11064249,https://www.24sata.hr/news/plenki-promijenio-25-ministara-u-hdz-u-negoduju-jedva-smo-nasli-ove-ministre-nitko-ne-zeli-831689,"Plenki promijenio 25 ministara, u HDZ-u negoduju: 'Jedva smo našli ove ministre, nitko ne želi'",2022-04-26
2335,1,NO,NO,NO,NO,0,1,0,4,11064202,https://www.24sata.hr/news/plenkovic-o-milanovicu-iznosi-sve-zlo-u-sebi-samo-netko-tko-je-pun-gnoja-patoloski-lazljivac-831683,"Plenković o Milanoviću: Iznosi sve zlo u sebi, samo netko tko je pun gnoja, patološki lažljivac",2022-04-26
2336,1,NO,NO,NO,NO,1,0,0,5,10640412,https://www.24sata.hr/news/potvrdeno-vasiljevic-piletic-i-filipovic-ulaze-u-vladu-umjesto-milosevica-aladrovica-i-corica-831606,"Potvrđeno: Vasiljević, Piletić i Filipović ulaze u Vladu umjesto Miloševića, Aladrovića i Ćorića",2022-04-26
2337,1,1,NO,NO,NO,1,0,0,5,11065096,https://www.24sata.hr/news/hdz-i-dalje-na-vrhu-kod-sdp-a-je-grbin-tek-treci-najpopularniji-831465,"HDZ i dalje na vrhu, kod SDP-a je Grbin tek treći najpopularniji",2022-04-25
2338,NO,1,NO,1,NO,1,0,0,5,10443710,https://www.24sata.hr/news/sdp-ovci-nakon-odluke-o-mjeri-roditelj-odgojitelj-uz-mozemo-smo-ne-okrecemo-leda-olako-831454,"SDP-ovci nakon odluke o mjeri roditelj-odgojitelj: Uz Možemo! smo, ne okrećemo leđa olako",2022-04-25
2339,1,NO,NO,NO,NO,1,0,0,3,10590621,https://www.24sata.hr/news/uskoro-uzivo-plenkovic-nakon-sastanka-predsjednistva-hdz-a-831430,VIDEO Plenković: Sabor će u petak izglasati nove ministre. Odgovorio na optužbe Zaharove,2022-04-25
2340,-1,NO,NO,NO,NO,0,1,1,5,10325039,https://www.24sata.hr/news/milanovic-u-esplanadi-hoce-li-odgovoriti-andreju-plenkovicu-831553,"'Udbašenković je mali, prljavi udbaš. Očekujem sad pozive, prijetnje... Pokazat ću im ovo'",2022-04-26
2341,1,NO,NO,NO,NO,1,0,0,5,11224044,https://www.24sata.hr/news/davor-filipovic-potvrduje-koliko-je-rekonstrukcija-plenkoviceve-izbusene-vlade-zapravo-ozbiljna-831600,Davor Filipović potvrđuje koliko je rekonstrukcija Plenkovićeve izbušene Vlade zapravo ozbiljna,2022-04-26
2342,-1,1,NO,NO,NO,0,1,1,6,10460870,https://www.24sata.hr/news/plenkovic-je-udbasenko-on-je-udbas-druge-generacije-pitajte-pupicu-zasto-mu-to-tolerira-830753,"Udbašenko, Pupica i 'E, nećeš, matere ti!' Pogledajte što je sve izgovorio Milanović u Jasenovcu",2022-04-22
2343,1,NO,NO,NO,NO,0,0,0,3,11062884,https://www.24sata.hr/news/nakon-kratke-i-teske-bolesti-preminuo-politicar-hrvoje-buric-831020,Nakon kratke i teške bolesti preminuo političar Hrvoje Burić,2022-04-23
2344,NO,1,NO,NO,NO,1,0,0,3,11062930,https://www.24sata.hr/news/privatno-zdravstvo-nam-je-u-pandemiji-procvjetalo-a-javno-postalo-sirota-i-jadna-pepljuga-830587,Privatno zdravstvo nam je u pandemiji procvjetalo. A javno postalo sirota i jadna Pepljuga,2022-04-24
2345,-1,NO,NO,NO,NO,1,0,0,5,11065100,https://www.24sata.hr/news/bih-stranka-demokratske-akcije-odbila-hdz-ov-prijedlog-izmjene-izbornog-zakona-831467,BiH: Stranka demokratske akcije odbila HDZ-ov prijedlog izmjene izbornog zakona,2022-04-25
2346,-1,NO,NO,NO,NO,1,1,0,6,6651061,https://www.24sata.hr/news/dok-slovenija-bira-promjene-hrvatsku-postojano-ubija-hdz-ova-verzija-politicke-stabilnosti-831331,"Dok Slovenija bira promjene, Hrvatsku postojano ubija HDZ-ova verzija političke stabilnosti",2022-04-25
2347,NO,NO,NO,NO,1,1,0,0,3,11223363,https://www.24sata.hr/news/cijene-rastu-kao-da-su-na-viagri-place-pate-od-erektivne-disfunkcije-a-ovi-se-svadaju-830789,"'Cijene rastu kao da su na Viagri, plaće pate od erektivne disfunkcije, a ovi se svađaju'",2022-04-22
2348,0,NO,NO,NO,NO,1,1,0,4,10403774,https://www.24sata.hr/news/gdje-danas-uopce-govoriti-o-antifasizmu-na-odboru-gdje-se-govori-da-je-tito-zlocinac-830798,Gdje danas uopće govoriti o antifašizmu? Na Odboru gdje se govori da je Tito zločinac?,2022-04-22
2349,-1,0,NO,NO,NO,1,0,0,4,11223369,https://www.24sata.hr/news/anusic-pljuje-po-stranci-zasjeni-dogadaj-na-koji-je-pozvan-ne-vjerujem-da-ce-ga-itko-vise-zvati-830830,"Anušić: Pljuje po stranci, zasjeni događaj na koji je pozvan, ne vjerujem da će ga itko više zvati",2022-04-22
2350,-1,NO,NO,NO,NO,0,1,1,4,11223313,https://www.24sata.hr/news/javio-se-i-hdz-kremljenko-je-u-problemima-nervoza-raste-830791,"Javio se i HDZ: Kremljenko je u problemima, nervoza raste...",2022-04-22
2351,1,NO,NO,NO,NO,1,0,0,4,11063624,https://www.24sata.hr/news/plenkovic-podrzao-jansu-uoci-izbora-u-sloveniji-zelim-dati-snaznu-potporu-prijatelju-830937,Plenković podržao Janšu uoči izbora u Sloveniji: 'Želim dati snažnu potporu prijatelju',2022-04-22
2352,-1,NO,NO,NO,NO,0,1,1,5,10332827,https://www.24sata.hr/news/pratite-uzivo-milanovic-nakon-obilaska-klovicevih-dvora-830521,"Milanović opleo po Plenkoviću: Udbaški prištavski element, čast mi je da me HDZ bojkotira",2022-04-21
2353,-1,1,-1,NO,NO,1,0,0,4,11063296,https://www.24sata.hr/news/saborska-oporba-plenkovic-i-milanovic-moraju-suradivati-bez-svade-ovo-je-verbalno-nasilje-830634,"Oporba o 'fajtu' Plenkovića i Milanovića: Moraju surađivati bez svađe, to je verbalno nasilje",2022-04-21
2354,1,NO,NO,NO,NO,0,1,1,4,11063271,https://www.24sata.hr/news/hdz-kremljenko-gubi-zivce-nervozno-vrijeda-i-laze-jer-se-treba-ocitovati-o-pomilovanjima-830648,Plenković uzvratio Milanoviću: Je li on ruski agent? Uvjereni smo da ima ozbiljnih problema,2022-04-21
2355,-1,0,NO,NO,NO,1,0,0,5,11223279,https://www.24sata.hr/news/prica-o-pomilovanju-udbasa-je-dimna-zavjesa-iza-koje-se-ne-skrivaju-samo-plenkovic-i-hdz-830519,Priča o pomilovanju udbaša je 'dimna zavjesa' iza koje se ne skrivaju samo Plenković i HDZ,2022-04-21
2356,-1,0,NO,NO,NO,0,1,1,5,10247506,https://www.24sata.hr/news/e-neces-matere-ti-iz-zorana-milanovica-progovara-nemoc-i-pretvara-se-u-obicnu-destrukciju-830785,"""E nećeš, matere ti"". Iz Zorana Milanovića progovara nemoć. I pretvara se u običnu destrukciju",2022-04-22
2357,1,-1,NO,NO,NO,0,1,0,6,11223289,https://www.24sata.hr/news/rat-se-nastavlja-hdz-nazvao-milanovica-ruskim-agentom-830312,Rat se nastavlja: HDZ nazvao Milanovića ruskim agentom,2022-04-20
2358,1,NO,NO,NO,NO,1,0,0,5,11223549,https://www.24sata.hr/news/zajednica-branitelja-hdz-a-odbijamo-da-se-oslobodenje-domovine-svodi-na-djelo-udbe-830295,Zajednica branitelja HDZ-a: 'Odbijamo da se oslobođenje domovine svodi na djelo Udbe',2022-04-20
2359,NO,NO,NO,NO,NO,0,0,1,3,11223264,https://www.24sata.hr/news/bosnjakovicu-ostaje-imunitet-830601,Bošnjakoviću ostaje imunitet,2022-04-21
2360,NO,-1,NO,NO,NO,1,0,0,4,10443025,https://www.24sata.hr/news/bozo-petrov-upozorava-zakon-o-poljoprivrednom-zemljistu-je-smrt-za-hrvatsku-poljoprivredu-830673,Božo Petrov upozorava: Zakon o poljoprivrednom zemljištu je smrt za hrvatsku poljoprivredu,2022-04-21
2361,NO,0,NO,1,NO,1,0,0,5,11063242,https://www.24sata.hr/news/gradsko-vijece-u-puli-nije-raspravljalo-o-inicijativi-za-raspisivanje-referenduma-830680,Gradsko vijeće u Puli nije raspravljalo o inicijativi za raspisivanje referenduma,2022-04-21
